run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
22,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,1367551560,2862.6070245606788376,162.6070245606788376,17.152073
23,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,1780546466,2865.9184659929887857,165.9184659929887857,17.635030
24,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,3812944257,2865.2617362027835952,165.2617362027835952,19.329746
25,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,3284615777,2865.4840895214997545,165.4840895214997545,17.437462
26,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,3993569186,2865.3806441040446771,165.3806441040446771,17.436212
27,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,549856980,2863.8166745127050490,163.8166745127050490,16.838771
28,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,2274542295,2865.3107068491681275,165.3107068491681275,16.608270
29,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,1700618443,2863.2174241867351157,163.2174241867351157,17.425943
30,CEC2022_F12,CEC2022 F12 组合函数 7,ABC,48203028,2865.4105384904078164,165.4105384904078164,17.044748
1,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3874314411,2863.3101391730642717,163.3101391730642717,18.168740
2,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,1556972134,2862.5727497986649723,162.5727497986649723,18.310476
3,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,1732359475,2861.4640531821810328,161.4640531821810328,18.064307
4,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3898258079,2865.5450970004330884,165.5450970004330884,17.974028
5,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,4227540941,2863.9625172139412825,163.9625172139412825,17.993197
6,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,4006267649,2865.4158919989104106,165.4158919989104106,18.051458
7,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,932464342,2864.6899647956483932,164.6899647956483932,18.079314
8,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3387858091,2865.1644354451950676,165.1644354451950676,18.587692
9,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,874907456,2863.7514113042338977,163.7514113042338977,18.841066
10,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,2969708201,2864.4748252086228604,164.4748252086228604,18.796082
11,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,4146217712,2863.8198077159859167,163.8198077159859167,18.485437
12,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,2741310624,2864.9789999013928536,164.9789999013928536,18.750060
13,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3527743763,2862.8507968654830620,162.8507968654830620,18.878757
14,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,957348804,2862.5700691159963753,162.5700691159963753,18.814054
15,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,1215881178,2861.4208716065199951,161.4208716065199951,19.337410
16,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,1187988618,2860.6658605115794671,160.6658605115794671,19.232925
17,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,179363382,2863.0237598405105928,163.0237598405105928,19.387688
18,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3789361526,2862.8887854241552304,162.8887854241552304,19.677565
19,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,355368092,2862.3774440114384561,162.3774440114384561,18.779672
20,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,2972813684,2863.5516872145690286,163.5516872145690286,18.173966
21,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3693793884,2862.6443920088877348,162.6443920088877348,18.737635
22,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,1367551560,2861.5559105931492923,161.5559105931492923,18.859070
23,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,1780546466,2859.6489019805767384,159.6489019805767384,19.382111
24,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3812944257,2864.7331785848341497,164.7331785848341497,19.571740
25,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3284615777,2862.5810860905480695,162.5810860905480695,18.860702
26,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,3993569186,2859.5492404389729018,159.5492404389729018,18.381206
27,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,549856980,2863.5214707158065721,163.5214707158065721,18.066124
28,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,2274542295,2864.6149384131995248,164.6149384131995248,18.171665
29,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,1700618443,2864.6292837740984396,164.6292837740984396,18.565638
30,CEC2022_F12,CEC2022 F12 组合函数 7,GABC,48203028,2863.8962248379739322,163.8962248379739322,18.447617
