run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
4,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,2706693025,601.8457500201953962,1.8457500201953962,2.439715
5,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,1636757236,602.7491797491469470,2.7491797491469470,2.452180
6,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,822608949,602.8449299130713825,2.8449299130713825,2.596147
7,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,3183783126,601.4115625482667156,1.4115625482667156,2.437548
8,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,5116507,602.3952368251449343,2.3952368251449343,2.522987
9,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,2707641481,601.0361906995731260,1.0361906995731260,2.445983
10,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,1520755065,601.3752373154121642,1.3752373154121642,2.484816
11,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,4086258189,600.6185120613979507,0.6185120613979507,2.462697
12,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,623211216,601.5279580691103547,1.5279580691103547,2.642158
13,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,1660988122,602.7891716277842988,2.7891716277842988,2.674073
14,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,3601572054,600.6757503453293339,0.6757503453293339,2.525136
15,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,2831462454,600.7008129620576256,0.7008129620576256,2.474277
16,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,1260844083,601.4281615182826499,1.4281615182826499,2.477511
17,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,51056705,601.0558206180653542,1.0558206180653542,2.466621
18,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,280592804,601.8653731102865549,1.8653731102865549,2.652233
19,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,1568746979,603.8111306527176794,3.8111306527176794,2.463720
20,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,1384377590,600.8648469145211948,0.8648469145211948,2.553379
21,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,4007567972,603.1606304136207655,3.1606304136207655,2.529423
22,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,2944305347,601.2590071541775387,1.2590071541775387,2.470972
23,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,971945020,601.3288022601547027,1.3288022601547027,2.469203
24,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,1024900227,603.0736833289921606,3.0736833289921606,2.537469
25,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,3478296440,603.5163521332646042,3.5163521332646042,2.639865
26,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,484237953,601.7581191296524139,1.7581191296524139,2.452757
27,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,3062236356,601.6328196917088462,1.6328196917088462,2.437786
28,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,2651064689,601.2686498353459683,1.2686498353459683,2.437269
29,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,147439827,600.9234830208016547,0.9234830208016547,2.441125
30,CEC2017_F6,CEC2017 F6 平移旋转 Schaffer's F7 函数,GABC,250668557,600.5659774768585066,0.5659774768585066,2.613095
