run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
1,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1840229292,2001.5463866732627594,1.5463866732627594,14.787023
2,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1604944632,2000.6544567953849310,0.6544567953849310,14.798292
3,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,4009001542,2000.2517327706291326,0.2517327706291326,14.877363
4,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1597807418,2001.3843627646665482,1.3843627646665482,14.683313
5,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2021930183,2000.2159180931232640,0.2159180931232640,14.412895
6,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,27555669,2001.6134951837784683,1.6134951837784683,14.609614
7,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,497657771,2001.2521668414569831,1.2521668414569831,14.649081
8,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,3155071384,2001.3360160572935911,1.3360160572935911,14.657042
9,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2879255390,2000.7798358885411290,0.7798358885411290,14.851399
10,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1249394089,2001.8411900683822751,1.8411900683822751,14.874775
11,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1167320065,2001.0774624838004456,1.0774624838004456,14.661107
12,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2624036097,2000.6697277912394384,0.6697277912394384,14.583678
13,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1212886984,2000.2734353667601681,0.2734353667601681,14.605108
14,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,334978054,2000.0987174214187689,0.0987174214187689,14.932515
15,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1465498811,2000.8323818918950110,0.8323818918950110,14.812724
16,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,3771403325,2001.2090485769977022,1.2090485769977022,14.763580
17,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1941310389,2001.6438446966535594,1.6438446966535594,14.701869
18,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1698410986,2000.1860193710695057,0.1860193710695057,14.687501
19,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2285293124,2000.3251444795487259,0.3251444795487259,14.792109
20,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,3968209984,2000.3903371693447752,0.3903371693447752,14.841814
21,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2572833049,2000.1203334933111364,0.1203334933111364,14.904450
22,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2267052369,2000.5627798255206926,0.5627798255206926,14.939950
23,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2419966719,2000.3314132240657273,0.3314132240657273,14.608016
24,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,850943214,2000.2328895763423589,0.2328895763423589,14.669393
25,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1600533413,2000.8313181059954786,0.8313181059954786,14.399184
26,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2496023447,2000.5971142104713181,0.5971142104713181,14.551741
27,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,2781730719,2001.2458421591570641,1.2458421591570641,14.756496
28,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,1047103567,2001.1637825524965137,1.1637825524965137,14.655014
29,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,3936594208,2000.9456211975461883,0.9456211975461883,14.585445
30,CEC2022_F7,CEC2022 F7 混合函数 10,GABC,3811963204,2001.0474037234469051,1.0474037234469051,14.323013
