run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
4,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3873351067,227.6161752291899347,127.6161752291899347,2.160144
5,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,1828654582,314.7659891398276955,214.7659891398276955,2.012405
6,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3026464395,263.8457495946354356,163.8457495946354356,2.058783
7,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3226834293,716.3766467641737563,616.3766467641737563,2.096586
8,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,2331441971,460.7445984926382607,360.7445984926382607,1.989989
9,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,2722717984,138.2835082739965458,38.2835082739965458,1.995896
10,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3890230511,232.2603405407039361,132.2603405407039361,2.042651
11,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,1775764296,408.0615590690296131,308.0615590690296131,2.090266
12,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,1723344637,135.7031204101147353,35.7031204101147353,1.982307
13,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,2652337246,411.7810725313273110,311.7810725313273110,1.995895
14,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3434663831,166.2331675007059744,66.2331675007059744,2.069911
15,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,727909923,299.6356807485991567,199.6356807485991567,2.059553
16,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,1661763017,135.9284524914841938,35.9284524914841938,2.040008
17,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,4111931582,134.7115512492108849,34.7115512492108849,1.999239
18,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,70908790,253.1904910887413109,153.1904910887413109,2.111897
19,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3554836690,325.1137115219337375,225.1137115219337375,2.114422
20,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,1359110855,126.1184041150913657,26.1184041150913657,1.987271
21,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,4137420437,324.1853340292067855,224.1853340292067855,2.105768
22,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3976832614,200.1038879887036330,100.1038879887036330,1.983273
23,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3155178992,168.9114014411469782,68.9114014411469782,1.989817
24,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3461238795,644.6461066013395111,544.6461066013395111,1.995106
25,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,966783734,226.3385115819626208,126.3385115819626208,2.174283
26,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,339998668,179.8662009271866395,79.8662009271866395,2.018641
27,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,125509163,129.6109028682116104,29.6109028682116104,2.070151
28,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,2510002526,473.2590410167988466,373.2590410167988466,1.992190
29,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3164675816,591.0342297826171034,491.0342297826171034,2.073846
30,CEC2017_F1,CEC2017 F1 平移旋转 Bent Cigar 函数,GABC,3004154016,156.6070724549681756,56.6070724549681756,2.054557
