run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
62,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,1362601304,600.0000006063781,6.063780801923713e-07,2.8465962999998737
63,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3050065370,600.0000014205159,1.420515900463215e-06,2.8447159999996074
64,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,2175753793,600.0000011955254,1.1955254421991413e-06,2.8763277999996717
65,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,2629465298,600.0000002254881,2.2548806555278134e-07,2.9793081999996502
66,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3124590770,600.0000005283753,5.283752670948161e-07,2.865603700000065
67,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,2945904400,600.0000002382478,2.3824782147130463e-07,2.8398122999997213
68,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3984446595,600.0000001580265,1.5802652342244983e-07,2.8656012999999803
69,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3542833843,600.0000003619531,3.6195308439346263e-07,2.877330499999516
70,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,58816302,600.0000010927296,1.0927295761575806e-06,3.019794400000137
71,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,1141926182,600.0000003099368,3.0993680866231443e-07,2.9444410999994943
72,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3223034645,600.0000002859875,2.859875394278788e-07,2.8982647000002544
73,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3440545242,600.000000279879,2.7987903195025865e-07,2.887231900000188
74,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,4107339294,600.0000004257091,4.257091177350958e-07,2.8954735999996046
75,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3827650563,600.0000004813431,4.813431360162213e-07,2.8553843999998207
76,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,93535885,600.0000004257563,4.2575629777275026e-07,2.9129171000004135
77,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3012947053,600.0000002880113,2.880112788261613e-07,2.8743492000003243
78,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,892201538,600.0000003299326,3.2993261811498087e-07,2.921885600000678
79,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3709198531,600.0000005316368,5.316368287822115e-07,2.8820402000001195
80,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,4086837686,600.0000004110256,4.110255531486473e-07,2.875919299999623
81,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3391500302,600.0000016744501,1.6744501181165106e-06,2.9000607999996646
82,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,2303016138,600.0000007389259,7.389259053525166e-07,2.94036479999977
83,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3237714877,600.0000008205499,8.205498716051807e-07,3.1403215999998793
84,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,434686678,600.0000003661958,3.661957634903956e-07,2.8474622000003365
85,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,2384275525,600.000000292239,2.92238951260515e-07,2.853080800000498
86,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3779481321,600.0000008567864,8.567864142605686e-07,2.914451200000258
87,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3983538073,600.0000006289986,6.289985776675167e-07,2.945880700000089
