run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
1,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3803150338,2604.9529176048863519,4.9529176048863519,16.019772
2,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3001984957,2601.1724085579371604,1.1724085579371604,15.627635
3,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,4178844114,2607.1710174877312056,7.1710174877312056,15.892403
4,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,2196075619,2600.9188826706199507,0.9188826706199507,15.872430
5,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1492744436,2602.6990921061196786,2.6990921061196786,15.758237
6,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,379757553,2600.7532083243695524,0.7532083243695524,15.944515
7,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3299468895,2603.5437841919970197,3.5437841919970197,15.952995
8,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1391754466,2601.7288368452846044,1.7288368452846044,16.213485
9,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,2120657355,2602.5411033536211107,2.5411033536211107,15.815564
10,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,844257537,2600.4179403762941547,0.4179403762941547,15.906433
11,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,2614992955,2604.8181636197946318,4.8181636197946318,15.805492
12,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3085469198,2604.9048446268807311,4.9048446268807311,15.894528
13,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,4200293206,2600.5915148062108528,0.5915148062108528,15.705143
14,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,4226633918,2602.4005644812086757,2.4005644812086757,15.701185
15,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3053362664,2602.3716550048247882,2.3716550048247882,15.673161
16,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,585170326,2601.0392155351200927,1.0392155351200927,15.529696
17,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1598634980,2603.1037630676582921,3.1037630676582921,15.754360
18,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1110967147,2600.2511778112507272,0.2511778112507272,15.617736
19,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3688521436,2609.6218747690445525,9.6218747690445525,15.845007
20,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3944303967,2603.0821975987805672,3.0821975987805672,15.825561
21,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1359208718,2608.4409859881707234,8.4409859881707234,16.430045
22,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1908357356,2605.0864751711201279,5.0864751711201279,16.955007
23,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1705208981,2601.7630437839306978,1.7630437839306978,16.731479
24,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,3401035617,2600.8563685358058137,0.8563685358058137,15.822978
25,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,886975347,2607.8204861556532705,7.8204861556532705,15.826871
26,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,486079403,2606.1415452721980728,6.1415452721980728,16.408597
27,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,2836222251,2601.2342391433935518,1.2342391433935518,15.769988
28,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,2252344294,2602.3741829000682628,2.3741829000682628,16.142932
29,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,108244862,2600.2867849689805553,0.2867849689805553,15.370851
30,CEC2022_F11,CEC2022 F11 组合函数 6,ABC,1914961264,2600.6755294959693856,0.6755294959693856,15.576878
1,CEC2022_F11,CEC2022 F11 组合函数 6,GABC,3803150338,2600.0303046747735607,0.0303046747735607,17.440407
2,CEC2022_F11,CEC2022 F11 组合函数 6,GABC,3001984957,2600.0034452507125025,0.0034452507125025,17.138037
3,CEC2022_F11,CEC2022 F11 组合函数 6,GABC,4178844114,2600.0059916134114246,0.0059916134114246,17.466718
4,CEC2022_F11,CEC2022 F11 组合函数 6,GABC,2196075619,2602.2288772633355620,2.2288772633355620,17.326665
5,CEC2022_F11,CEC2022 F11 组合函数 6,GABC,1492744436,2600.0053630270058420,0.0053630270058420,17.433490
