run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
1,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3022422145,400.2216152269176064,0.2216152269176064,2.947006
2,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2583052631,400.0563195101166230,0.0563195101166230,2.833919
3,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2681151375,400.0833962490565341,0.0833962490565341,3.024835
4,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2297351238,400.0708192523969160,0.0708192523969160,2.844597
5,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,4262897073,400.0400646089473184,0.0400646089473184,2.874471
6,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2748431088,400.0527254999600473,0.0527254999600473,2.932038
7,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2070264693,400.1189596270707511,0.1189596270707511,2.879577
8,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,1515847585,400.3019716354956472,0.3019716354956472,2.848513
9,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3919382394,400.2727485413781778,0.2727485413781778,2.856471
10,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3909912429,400.1386490692936491,0.1386490692936491,3.009395
11,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,1067298621,400.1585368690575137,0.1585368690575137,3.096159
12,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2710818267,400.0125701793501207,0.0125701793501207,2.941690
13,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3673571089,400.1592222890408266,0.1592222890408266,2.880744
14,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2768711014,400.0618382591633804,0.0618382591633804,2.843073
15,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2774365997,400.0401946341634698,0.0401946341634698,2.965290
16,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,4045641403,400.1450658378050775,0.1450658378050775,2.981943
17,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3152722637,400.3404512721661490,0.3404512721661490,2.838984
18,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,512397099,400.1496700871871894,0.1496700871871894,2.878206
19,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,889720328,400.1517105458092942,0.1517105458092942,2.926167
20,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3181535050,400.5028220540955886,0.5028220540955886,2.820412
21,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2977777498,400.2983758770596410,0.2983758770596410,2.849068
22,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,984395917,400.0883525306559818,0.0883525306559818,3.100753
23,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2843801936,400.0363868486174397,0.0363868486174397,3.164445
24,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2610382767,400.0376955584833922,0.0376955584833922,2.847408
25,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2010611376,400.1267311118133421,0.1267311118133421,2.838819
26,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2190050792,400.0462244669820961,0.0462244669820961,2.833180
27,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,2778941123,400.2538834437470996,0.2538834437470996,2.848985
28,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3108394958,400.2386146664472335,0.2386146664472335,2.980771
29,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,1605480406,400.0755422949543458,0.0755422949543458,2.932613
30,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,ABC,3716744424,400.4440297166943310,0.4440297166943310,2.839117
1,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,3022422145,400.0339612566975802,0.0339612566975802,2.387423
2,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2583052631,400.0213942919125998,0.0213942919125998,2.421200
3,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2681151375,400.0392326770436853,0.0392326770436853,2.470651
4,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2297351238,400.0820710290252009,0.0820710290252009,2.383316
5,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,4262897073,400.0618909781788943,0.0618909781788943,2.382229
6,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2748431088,400.4615753272572078,0.4615753272572078,2.578678
7,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2070264693,400.1645648654154570,0.1645648654154570,2.374486
8,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,1515847585,400.2173000970716430,0.2173000970716430,2.409509
9,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,3919382394,400.0152242593224514,0.0152242593224514,2.621364
10,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,3909912429,400.0641681781916645,0.0641681781916645,2.521203
11,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,1067298621,400.0300129658772335,0.0300129658772335,2.494955
12,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2710818267,400.0591955940747084,0.0591955940747084,2.399438
13,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,3673571089,400.0693377958015162,0.0693377958015162,2.363251
14,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2768711014,400.0193126353851198,0.0193126353851198,2.362342
15,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2774365997,400.0533311505471374,0.0533311505471374,2.513846
16,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,4045641403,400.0124508414849629,0.0124508414849629,2.370399
17,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,3152722637,400.0598220224381976,0.0598220224381976,2.437688
18,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,512397099,400.2511002504566022,0.2511002504566022,2.467976
19,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,889720328,400.0413774356939598,0.0413774356939598,2.382875
20,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,3181535050,400.0603542973585718,0.0603542973585718,2.368074
21,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,2977777498,400.1860577159887384,0.1860577159887384,2.420862
22,CEC2017_F4,CEC2017 F4 平移旋转 Rosenbrock 函数,GABC,984395917,400.0444134868781703,0.0444134868781703,2.529486
