run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
1,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,3879574782,2400.1953143029982130,0.1953143029982130,11.124776
2,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,3673823546,2400.1986153562052095,0.1986153562052095,10.449382
3,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,674509732,2400.1873998887876951,0.1873998887876951,10.411290
4,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,1442311252,2400.1249247045839184,0.1249247045839184,10.528495
5,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2409217306,2400.2500403413773711,0.2500403413773711,10.625020
6,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2195634414,2400.2506978705446272,0.2506978705446272,10.552247
7,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,4078615514,2400.1249303973499991,0.1249303973499991,10.402009
8,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,366506619,2400.1873643850221924,0.1873643850221924,10.821739
9,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2350391963,2400.1249100207560332,0.1249100207560332,10.566251
10,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2266403190,2400.2499277245210578,0.2499277245210578,10.538969
11,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,4055661772,2400.1882293565231521,0.1882293565231521,10.765286
12,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,1933589731,2400.1251250470095329,0.1251250470095329,10.746044
13,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2429286792,2400.1253555641123967,0.1253555641123967,10.386510
14,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,1724606107,2400.1873668230396106,0.1873668230396106,10.867826
15,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,3326704361,2400.0624763302002975,0.0624763302002975,10.524756
16,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2366717106,2400.0655304407428048,0.0655304407428048,10.368268
17,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2284720749,2400.1251010769265122,0.1251010769265122,10.807395
18,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,3669487671,2400.1601579337511794,0.1601579337511794,10.455397
19,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2407087017,2400.1261220356191188,0.1261220356191188,10.420060
20,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,654721829,2400.0947005679076938,0.0947005679076938,10.776411
21,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,3272601868,2400.2004027241218864,0.2004027241218864,10.457115
22,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,3532459645,2400.1873693199372610,0.1873693199372610,10.357472
23,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,3845105967,2400.1249162442722991,0.1249162442722991,10.951881
24,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2944290141,2400.0630510506707651,0.0630510506707651,10.469525
25,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2950062293,2400.1897932591923563,0.1897932591923563,10.637126
26,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,2921794311,2400.1367619880652455,0.1367619880652455,11.018452
27,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,1672715523,2400.1915785279857118,0.1915785279857118,10.615124
28,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,877833841,2400.1873711348935103,0.1873711348935103,10.455287
29,CEC2022_F10,CEC2022 F10 组合函数 2,ABC,1739437678,2400.1875338084441864,0.1875338084441864,10.732672
